Startnumber;Last_name;First_name;Country;PPP_chapter;Gender;QTTR
1453;Pesotska;Margaryta;UKR;Ukraine;F;2377
1454;Kwak;Yu Bin;KOR;South Korea (Republic);M;2377
1455;Karimi;Samran;IRI;Eintracht Frankfurt;M;2377
1456;Mittelham;Nina;GER;ttc berlin eastside;F;2376
1457;Chan;Shiu Lam Chelsea;HKG;Hongkong;F;2376
1458;Suganuma;Shota;JPN;Japan;M;2376
1459;Kosiba;Daniel;HUN;TuS Makkabi Frankfurt;M;2375
1460;Baek;Hogyun;KOR;South Korea (Republic);M;2375
1461;Liu;Xinran;CHN;China;F;2375
1462;Wang;Kaibo;CHN;China;M;2375
1463;Abdel-Aziz;Youssef;EGY;Sportverein Union Velbert 2011 e.V.;M;2374
1464;Naranjo;Angel;PUR;Puerto Rico;M;2374
1465;Lam;Nathan;FRA;1. FSV Mainz 05 e. V.;M;2374
1466;Shih;Jia-Hong;TPE;Taiwan;M;2374
1467;Tokuda;Kanta;JPN;Japan;M;2374
1468;Batra;Manika;IND;India;F;2373
1469;Lin;Chin-Ting;TPE;Taiwan;M;2373
1470;Samokhin;Aleksei;RUS;Russia;M;2373
1471;Uesawa;Anne;JPN;Japan;F;2373
1472;Huang;Wei An;TPE;Taiwan;F;2373
1473;Devos;Robin;BEL;TTC indeland J�lich e.V.;M;2372
1474;Tsuboi;Yuma;JPN;TTC OE Clarity Telefonie-Systeme Bad Homburg e.V.;M;2372
1475;Park;Gahyeon;KOR;South Korea (Republic);F;2372
1476;Hung;Che-Yen;TPE;TTC Rh�nSprudel Fulda-Maberzell;M;2372
1477;Cheng;Min-Hsiu;TPE;Taiwan;M;2372
1478;Tseng;Tzu-Yu;TPE;TTC SR Hohenstein-Ernstthal;M;2372
1479;Mochida;Hinata;JPN;Japan;M;2372
1480;Kawakami;Naoya;JPN;VfR Fehlheim 1929;M;2372
1481;Oehme;Benno;GER;TTC OE Clarity Telefonie-Systeme Bad Homburg e.V.;M;2371
1482;Sanchi;Francisco;ITA;Austria;M;2371
1483;Bhattacharyya;Priyanuj;IND;India;M;2371
1484;Wang;Zining;CHN;China;M;2371
1485;Flemming;Alexander;GER;TV 1879 Hilpoltstein;M;2370
1486;Lambiet;Florent;BEL;Belgium;M;2370
1487;Kolodziejczyk;Maciej;AUT;Austria;M;2370
1488;Madrid;Marcos;MEX;Mexico;M;2370
1489;Istrate;Andrei Teodor;ROU;Austria;M;2370
1490;Green;Connor;GBR;TTC immoXone Bietigheim-Bissingen;M;2370
1491;Ono;Soma;JPN;Japan;M;2370
1492;Lee;Soonu;KOR;South Korea (Republic);M;2370
1493;Baek;Jongyun;KOR;South Korea (Republic);M;2370
1494;Pavade;Prithika;FRA;France;F;2369
1495;Anthony;Amalraj;IND;India;M;2369
1496;Arcila;Carlos;COL;Colombia;M;2369
1497;Zeng;Jian;SGP;Singapore;F;2368
1498;Abe;Yuto;JPN;Japan;M;2368
1499;Kusakabe;Shiki;JPN;Japan;F;2368
1500;Kurmangaliyev;Alan;KAZ;TTC SR Hohenstein-Ernstthal;M;2367
1501;Seo;Jungwon;KOR;South Korea (Republic);M;2367
1502;Danzer;Matthias;GER;TV 1879 Hilpoltstein;M;2366
1503;Hursey;Anna;GBR;ESV Weil;F;2366
1504;Velichkov;Yoan;BUL;Sportverein Union Velbert 2011 e.V.;M;2365
1505;Lee;Eunhye;KOR;South Korea (Republic);F;2365
1506;Liang;Jishan;USA;USA;M;2365
1507;Tsai;Pang-Yuan;TPE;Taiwan;M;2365
1508;Omoda;Kotomi;JPN;Japan;F;2365
1509;Doo;Hoi Kem;HKG;Hongkong;F;2364
1510;Ecseki;Nandor;HUN;Hungary;M;2364
1511;Kwan;Man Ho;HKG;Hongkong;M;2364
1512;Chang;Ping-Cheng;TPE;Taiwan;M;2364
1513;Ishikawa;Misuzu;JPN;Japan;F;2364
1514;Pletea;Cristian;ROU;Hertha BSC;M;2363
1515;Chen;Szu-Yu;TPE;Taiwan;F;2363
1516;Choi;Hyojoo;KOR;South Korea (Republic);F;2363
1517;Heo;Yerim;KOR;South Korea (Republic);F;2363
1518;Zhu;Yurui;CHN;China;F;2363
1519;Ding;Yiyang;CHN;China;F;2363
1520;Seo;Hyeonji;KOR;South Korea (Republic);F;2363
1521;Asami;Koki;JPN;Japan;M;2363
1522;Ivonin;Denis;RUS;Russia;M;2362
1523;Bhowmick;Divyanshi;IND;India;F;2362
1524;Angelakis;Konstantinos;GRE;TTC Oggersheim;M;2362
1525;Rasmussen;Tobias;DEN;Denmark;M;2361
1526;Wosik;Torben;GER;SC Staig;M;2361
1527;Chen;Chia-I;TPE;Taiwan;F;2361
1528;Li;Cheuk Tung;HKG;Hongkong;F;2361
1529;Hoshi;Yuma;JPN;DJK SpVgg Effeltrich;M;2361
1530;Lee;Daeun;KOR;South Korea (Republic);F;2361
1531;Guo Zheng;Nina Elsa;FRA;France;F;2360
1532;Sun;Chia-Hung;TPE;1. FSV Mainz 05 e. V.;M;2360
1533;Walker;Samuel;GBR;TTC Zugbr�cke Grenzau;M;2359
1534;Khanin;Aleksandr;BLR;DJK Franz-Sales-Haus Essen;M;2359
1535;Huang;Yu-Jie;TPE;Taiwan;F;2357
1536;Burov;Viacheslav;RUS;Sportverein Union Velbert 2011 e.V.;M;2357
1537;Makarov;Vladislav;RUS;Russia;M;2357
1538;Liu;Yangzi;AUS;Australia;F;2357
1539;Chen;Diogo;POR;Tischtennis Frickenhausen;M;2356
1540;M�hlbach;Carlos Andres;GER;TTC SR Hohenstein-Ernstthal;M;2356
1541;Vilardell;Albert;ESP;1. FSV Mainz 05 e. V.;M;2356
1542;Chao;Po Yu;TPE;Taiwan;M;2356
1543;Medina Blanco;Raymondo Jose;VEN;Venezuela;M;2356
1544;Lum;Nicholas;AUS;TTC SR Hohenstein-Ernstthal;M;2355
1545;Kim;Eunseo;KOR;South Korea (Republic);F;2355
1546;Kobayashi;Ukyo;JPN;Japan;M;2355
1547;Limonov;Anton;UKR;Sportverein Union Velbert 2011 e.V.;M;2354
1548;Cheng;Yuan-Lun;TPE;Taiwan;M;2354
1549;Zelinka;Jakub;SVK;Slovak Republic;M;2353
1550;Nunez Tapia;Miguel;ESP;TTC SR Hohenstein-Ernstthal;M;2353
1551;Pantoja;Miguel Angel;ESP;TTC 1957 Lampertheim;M;2353
1552;Shimamura;Karen;JPN;Japan;F;2353
1553;Alabbad;Abdulaziz Abbad;KSA;Saudi Arabia;M;2353
1554;Shan;Xiaona;GER;ttc berlin eastside;F;2352
1555;Yoo;Yerin;KOR;South Korea (Republic);F;2352
1556;Watanabe;Tamito;JPN;Japan;M;2352
1557;Yu;Yi-Cing;TPE;Taiwan;M;2352
1558;Chen;Yi-Jui;TPE;Taiwan;M;2352
1559;Enomoto;Wakana;JPN;Japan;F;2352
1560;Sanni;Abdulraheem;NGR;Nigeria;M;2351
1561;Deschamps;Hugo;FRA;France;M;2350
1562;Hardmeier;Elias;SUI;DJK SpVgg Effeltrich;M;2349
1563;Cheng;Pusyuan;TPE;Taiwan;F;2349
1564;Ryu;Hanna;KOR;South Korea (Republic);F;2349
1565;Tsai;Tien-Yu;TPE;Taiwan;M;2349
1566;Michna;Samuel;POL;Poland;M;2348
1567;Takeya;Misuzu;JPN;Japan;F;2347
1568;Cho;Daehyeon;KOR;South Korea (Republic);M;2347
1569;Levajac;Dimitrije;SRB;Serbia;M;2346
1570;Campos Valdes;Jorge Mooses;CUB;Sportverein Union Velbert 2011 e.V.;M;2346
1571;Yang;Xiaoxin;FRA;France;F;2346
1572;Dinh;Anh Hoang;VIE;Vietnam;M;2346
1573;Xiao;Maria;POR;Portugal;F;2345
1574;Afanador;Brian;PUR;France;M;2345
1575;Tanviriyavechakul;Padasak;THA;Thailand;M;2345
1576;Zhang;Kai;USA;TTC GW Bad Hamm;M;2345
1577;Li;Yake;CHN;China;F;2345
1578;Yang;Chia-An;TPE;1. FC K�ln 01/07 e.V.;M;2345
1579;Naumi;Alex;FIN;MSV Hettstedt;M;2344
1580;Trevisan;Francesco;ITA;Italy;M;2344
1581;Ma;Yeongmin;KOR;South Korea (Republic);M;2344
1582;Ishida;Carlos;BRA;Brazil;M;2344
1583;Lee;Hyeonho;KOR;South Korea (Republic);M;2344
1584;Yim;Da-Eun;KOR;South Korea (Republic);F;2344
1585;Semenov;Bogdan;RUS;Russia;M;2344
1586;Sourav;Saha;IND;Gie�ener SV;M;2343
1587;Li;Ki Ho;HKG;Hongkong;M;2343
1588;Choi;Seowon;KOR;South Korea (Republic);F;2343
1589;Lee;Jungmok;KOR;South Korea (Republic);M;2342
1590;Chodorski;Piotr;POL;SV Kubsch�tz;M;2342
1591;Wang;Chen-You;TPE;1. FC K�ln 01/07 e.V.;M;2342
1592;Chen;Chih-Yen;TPE;Taiwan;F;2342
1593;Long;Yu;CHN;China;M;2342
1594;Li;Yu-Jhun;TPE;Taiwan;F;2341
1595;Lin;Huan Ting;TPE;Taiwan;F;2341
1596;Aoi;Sakura;JPN;Japan;F;2341
1597;Vostes;Yannick;BEL;DJK Franz-Sales-Haus Essen;M;2340
1598;Piccolin;Jordy;ITA;Sportverein Union Velbert 2011 e.V.;M;2340
1599;Moon;Sunwoong;KOR;South Korea (Republic);M;2340
1600;Jain;Payas;IND;TTC 1946 Weinheim e.V.;M;2339
1601;Assar;Khalid;EGY;Egypt;M;2339
1602;Pet�;Zsolt;SRB;Hungary;M;2339
1603;G�nd�z;Ibrahim;TUR;Turkey;M;2339
1604;Puppo;Andrea;ITA;Italy;M;2339
1605;Yu;Fu;POR;Portugal;F;2339
1606;Camara;Gabrielius;NED;TV Friedeburg;M;2339
1607;Eriksson;Anders;SWE;Sportverein Union Velbert 2011 e.V.;M;2339
1608;Orlov;Serafim;RUS;Russia;M;2339
1609;Huang;Pei-You;TPE;Taiwan;M;2339
1610;Bottroff;Erik;GER;BV Borussia 09 Dortmund;M;2338
1611;Amato;Antonino;ITA;Sportverein Union Velbert 2011 e.V.;M;2338
1612;Choi;Seoyeon;KOR;South Korea (Republic);F;2338
1613;Kim;Soohwan;KOR;South Korea (Republic);M;2338
1614;Rossi;Carlo;ITA;TTC Oggersheim;M;2337
1615;Yang;Tzu-Yi;TPE;Taiwan;M;2337
1616;Andersen;Martin Buch;DEN;TV 1879 Hilpoltstein;M;2336
1617;Blaszczyk;Marcel;POL;Poland;M;2336
1618;Chua;Josh Shao Han;SGP;Singapore;M;2336
1619;Su;Yu-Lun;TPE;SV DJK Eggolsheim;M;2336
1620;Shi;Junbo;CHN;China;M;2336
1621;Kim;Seongjin;KOR;TTC 1946 Weinheim e.V.;F;2335
1622;Srivastava;Divyansh;IND;ASC Gr�nwettersbach;M;2335
1623;De Las Heras;Rafael;ESP;Spain;M;2335
1624;Wang;Yu-Jie;TPE;Taiwan;F;2335
1625;Chew;Zhe Yu Clarence;SGP;Singapore;M;2334
1626;Yigenler;Abdullah Talha;TUR;MTV Jever;M;2334
1627;K�llberg;Mats;SWE;MTV Jever;M;2334
1628;Park;Junhee;KOR;South Korea (Republic);M;2334
1629;Shiba;Takuto;JPN;1. FSV Mainz 05 e. V.;M;2334
1630;Eerland;Britt;NED;Netherlands;F;2333
1631;Noirault;Antoine Jean Christian;FRA;France;M;2333
1632;Laine-Campino;Clement;FRA;France;M;2333
1633;Szantosi;David;HUN;SV Motor 1951 Falkensee;M;2332
1634;Kulpa;Konrad;POL;Poland;M;2332
1635;Taira;Mayuka;JPN;TTC Langweid e.V.;F;2332
1636;Kwon;Jihwan;KOR;South Korea (Republic);M;2332
1637;Hoffmann;Tamas;HUN;SV Helfendorf;M;2332
1638;Zhang;Lily;USA;USA;F;2331
1639;Valuch;Alexander;SVK;TTC immoXone Bietigheim-Bissingen;M;2331
1640;Vilchez Iglesias;Miguel Angel;ESP;SC Buschhausen;M;2331
1641;Akula;Sreeja;IND;India;F;2331
1642;Jeong;Yein;KOR;South Korea (Republic);F;2331
1643;Lee;Dahye;KOR;South Korea (Republic);F;2331
1644;Merchez;Cedric;BEL;Belgium;M;2331
1645;Fruchart;Benjamin;FRA;France;M;2331
1646;Yamagishi;Yuina;JPN;Japan;F;2331
1647;Cho;Kijeong;KOR;South Korea (Republic);M;2330
1648;Sawada;Ryusei;JPN;Japan;M;2330
1649;Masoumi;Amirparsa;IRI;DJK Franz-Sales-Haus Essen;M;2330
1650;Robertson;Adam;GBR;TTC M�hlhausen;M;2329
1651;Bajor;Natalia;POL;ttc berlin eastside;F;2329
1652;Schreyer;Erik;GER;Post SV M�hlhausen 1951 e.V.;M;2329
1653;Cioti;Constantin;ROU;Sportverein Union Velbert 2011 e.V.;M;2329
1654;Moreno Rivera;Steven Joel;PUR;TSV Dachau 65;M;2329
1655;Castro;Rogelio;MEX;TTC 1957 Lampertheim;M;2329
1656;Chandra;Jeet;IND;TTC Waldniel;M;2329
1657;Kulczycki;Alan;POL;VfR Fehlheim 1929;M;2329
1658;Adamiak;Grzegorz;POL;Poland;M;2329
1659;Yoshimoto;Hana;JPN;Japan;F;2329
1660;Yang;Chen-Yueh;TPE;TTF Illtal;M;2329
1661;Katori;Yumiko;JPN;Japan;F;2328
1662;Liu;Shih-Ming;TPE;SV DJK Eggolsheim;M;2328
1663;Junindra;Muhammad;INA;Indonesia;M;2328
1664;Lengerov;Kostadin;AUT;Austria;M;2328
1665;Samara;Elizabeta;ROU;Romania;F;2327
1666;Valenta;Jan;CZE;TV 1879 Hilpoltstein;M;2327
1667;Rakotoarimanana;Fabio;FRA;France;M;2327
1668;Choi;Nahyun;KOR;South Korea (Republic);F;2326
1669;Lillo;Diego;ESP;1. FSV Mainz 05 e. V.;M;2326
1670;Yusa;Mizuki;JPN;Japan;F;2326
1671;Shin;Hyorin;KOR;South Korea (Republic);F;2326
1672;Kanamitsu;Koyo;JPN;TTC GW Bad Hamm;M;2325
1673;Bhanja;Ronit;IND;TTC 75 Mutschelbach e.V.;M;2325
1674;Cnudde;Florian;BEL;1. FC K�ln 01/07 e.V.;M;2324
1675;Lee;Daeun;KOR;South Korea (Republic);F;2324
1676;Moyland;Sally;USA;USA;F;2324
1677;Sareen;Aditya;AUS;Australia;M;2324
1678;Perek;Jakub;POL;TSV Sch�ppenstedt;M;2324
1679;Hsu;An-Pao;TPE;Taiwan;M;2324
1680;Tailakova;Mariia;RUS;Russia;F;2324
1681;Chang;Chia-Hao;TPE;Austria;M;2324
1682;Kojima;Ryuya;TPE;Taiwan;M;2324
1683;Okada;Kotona;JPN;Japan;F;2324
1684;Feng;Yixuan;CHN;China;F;2324
1685;Garello;Mattia;ITA;Italy;M;2324
1686;Boboye;Samuel;NGR;Nigeria;M;2324
1687;Shetty;Sanil;IND;India;M;2323
1688;Pinto;Daniele;ITA;TuS Makkabi Frankfurt;M;2323
1689;Akhmetsafin;Damir;RUS;TTC immoXone Bietigheim-Bissingen;M;2323
1690;Filimon;Lucian;ROU;Romania;M;2323
1691;Cui;Zijun;CHN;China;M;2323
1692;Liu;Zitong;CHN;China;F;2323
1693;Tachikawa;Rin;JPN;Japan;M;2323
1694;Kim;Seohyun;KOR;South Korea (Republic);F;2323
1695;Sakata;Haruya;JPN;Japan;M;2323
1696;Voronina;Vlada;RUS;Russia;F;2322
1697;Nayre;Jann Mari;PHI;MTV Eintracht Bledeln;M;2322
1698;Lin;Wan-Rong;TPE;Taiwan;F;2322
1699;Liao;Yixuan;TPE;Taiwan;F;2322
1700;Xu;Jiayi;CHN;China;F;2322
1701;Mei Rosu;Bianca;ROU;Romania;F;2321
1702;Ni;Xia Lian;LUX;Luxembourg;F;2321
1703;Lei;Balazs;HUN;Hungary;M;2321
1704;Sch�rrer;Mauro;SUI;TTC Altena;M;2321
1705;Das;Syndrela;IND;India;F;2321
1706;Lin Cheng;Wen-Che;TPE;TTC 1957 Lampertheim;M;2321
1707;Kum;Kangeun;KOR;South Korea (Republic);F;2321
1708;Gohain;Agniv Bhaskar;IND;India;M;2320
1709;Ao;Hualei;CHN;China;M;2320
1710;Chen;Anya;NZL;New Zealand;F;2320
1711;David;Petr;CZE;TSV Windsbach;M;2319
1712;Wittkowski;Antek-Antoni;POL;SV Motor 1951 Falkensee;M;2319
1713;Nodin;Alexia;FRA;France;F;2319
1714;Ghosh;Anirban;IND;TTF Illtal;M;2319
1715;Pau;Yik Man;HKG;Hongkong;M;2319
1716;Okada;Sora;JPN;Japan;M;2319
1717;Ho;Jeongmun;KOR;TTC SR Hohenstein-Ernstthal;M;2319
1718;Karakasevic;Aleksandar;SRB;TB Untert�rkheim;M;2318
1719;Preechayan;Thitaphat;THA;Thailand;M;2318
1720;Huang;Yun-Hsieh;TPE;Taiwan;F;2318
1721;Hameed;Anwer;IRQ;Iraq;M;2318
1722;Ono;Aoi;JPN;Japan;F;2318
1723;Zeimys;Kestutis;LTU;TTC Oggersheim;M;2317
1724;Chien;Tung-Chuan;TPE;TTC 1946 Weinheim e.V.;F;2317
1725;Keshavarzi;Amirmahdi;IRI;Iran;M;2317
1726;Kim;Seongwon;KOR;South Korea (Republic);M;2317
1727;Back;Donghoon;KOR;South Korea (Republic);M;2317
1728;Kiho;Nanami;JPN;Japan;F;2317
1729;Ullmann;Lleyton;GER;1. FC K�ln 01/07 e.V.;M;2316
1730;Shao;Jieni;POR;Portugal;F;2316
1731;Alkhadrawi;Ali;KSA;Saudi Arabia;M;2316
1732;Lam;Khai Noah;NOR;Norway;M;2316
1733;Aso;Reina;JPN;Japan;F;2316
1734;Kuo;Yu-Hsuan;TPE;Taiwan;F;2316
1735;Fadeev;Kirill;GER;TTC Waldniel;M;2315
1736;Lee;Ho Ching;HKG;Hongkong;F;2315
1737;Dragoman;Andreea;ROU;Romania;F;2315
1738;van Oost;Kas;NED;TTC indeland J�lich e.V.;M;2315
1739;Beh;Kun Ting;SGP;Singapore;M;2315
1740;Vitsek;Ivan;HUN;Sportverein Union Velbert 2011 e.V.;M;2315
1741;Yang;Hsieh-Yi;TPE;TTC immoXone Bietigheim-Bissingen;M;2315
1742;Hochart;Leana;FRA;France;F;2314
1743;Bankosz;Michal;POL;TTG St. Augustin;M;2314
1744;Lee;Hoyun;KOR;South Korea (Republic);M;2314
1745;Bialek;Artur;POL;SV Niklashausen e.V.;M;2314
1746;Giovanetti;Tommaso;ITA;TSV Gr�felfing e.V.;M;2314
1747;Romanski;Lucas;BRA;TV 06 Limbach;M;2314
1748;Stamatouros;Georgios;GRE;TTC Oggersheim;M;2314
1749;Koniukhov;Ilia;RUS;Russia;M;2314
1750;Sun;Xiaowei;CHN;China;F;2314
1751;Hwang;Youngseo;KOR;South Korea (Republic);F;2314
1752;Bardon;Michal;SVK;Slovak Republic;M;2313
1753;Terekhova;Zlata;RUS;Russia;F;2313
1754;Yeh;Yi-En;TPE;Post SV M�hlhausen 1951 e.V.;M;2313
1755;Le;Dingh Duc;VIE;Vietnam;M;2313
1756;Bosbach;Lukas;GER;DJK Franz-Sales-Haus Essen;M;2312
1757;Petek;Borna;CRO;Croatia;M;2312
1758;Kahraman;Kenan Eren;TUR;SV Arminia Hannover;M;2312
1759;Misal;John Russel;PHI;SV Sillenbuch;M;2312
1760;Mohr;Julian;GER;TGS Hausen 1897;M;2311
1761;Huzjak;Josip;CRO;TTC Oggersheim;M;2311
1762;Lovha;Mykhailo;UKR;Ukraine;M;2311
1763;Naresh;Nandan;USA;TTF Illtal;M;2311
1764;Grover;Sudhanshu;IND;TGS Hausen 1897;M;2311
1765;Wong;Wan Hei;HKG;Hongkong;M;2311
1766;Biswas;Punit;IND;India;M;2311
1767;Tomicki;Jaroslaw;POL;Gie�ener SV;M;2311
1768;Woo;Kacey;HKG;Hongkong;F;2311
1769;Bergstr�m;Linda;SWE;Sweden;F;2310
1770;Luu;Finn;AUS;DJK SpVgg Effeltrich;M;2310
1771;Franco;Carlos;ESP;TuS Makkabi Frankfurt;M;2310
1772;Tsai;Yun-En;TPE;Taiwan;F;2310
1773;Redjep;Ronald;CRO;FC Schalke 04;M;2310
1774;Chuang;Chung-Yen;TPE;Taiwan;M;2310
1775;Chen;Yi-Teng;TPE;1. FC K�ln 01/07 e.V.;M;2310
1776;Stecyszyn;Jakub Jozef;POL;TSV Sch�ppenstedt;M;2310
1777;Kuti;Matthew;NGR;Nigeria;M;2310
1778;Ito;Yuan;JPN;Japan;F;2310
1779;Ishizuka;Daichi;JPN;Japan;M;2310
1780;Kosolosky;Olav;BEL;TTC Waldniel;M;2309
1781;Bentancor;Martin;ARG;Argentina;M;2309
1782;Li;Hon Man;HKG;Hongkong;M;2309
1783;Tsai;Chia-Ching;TPE;Taiwan;F;2309
1784;Lee;Kang Hyun;KOR;South Korea (Republic);M;2309
1785;Chitale;Diya Parag;IND;TTG Bingen/M�nster-Sarmsheim;F;2308
1786;Lutz;Charlotte;FRA;France;F;2308
1787;Liu;Ru-Yun;TPE;Taiwan;F;2308
1788;Loy;Ming Ying;SGP;Singapore;F;2308
1789;Malik;Yashansh;IND;SC Arminia Ochtrup;M;2308
1790;Oh;Seunghwan;KOR;South Korea (Republic);M;2308
1791;Pan;Yan;CHN;China;M;2308
1792;Vos;Eusebio;CHI;TuS Celle;M;2307
1793;Kim;Taemin;KOR;South Korea (Republic);F;2307
1794;Choi;Yelin;KOR;TTG Bingen/M�nster-Sarmsheim;F;2307
1795;Nie;Chulong;AUS;Australia;M;2307
1796;Douin;Alexis;FRA;SC Arminia Ochtrup;M;2307
1797;Imaeda;Manami;JPN;SV DJK Kolbermoor;F;2307
1798;Istrate;Robert Alexandru;ROU;Romania;M;2306
1799;Friis;Martin;SWE;Sweden;M;2306
1800;Dixon;Xavier;AUS;TV 06 Limbach;M;2306
1801;Tomasi;Stefano;ITA;Italy;M;2306
1802;Kim;Minwoo;KOR;South Korea (Republic);M;2306
1803;Zibrat;Jan;SLO;Luxembourg;M;2305
1804;Cavaille;Jules;FRA;France;M;2305
1805;Cheng;Hong Yu;TPE;Taiwan;M;2305
1806;Miki;Hayato;JPN;TV 1879 Hilpoltstein;M;2305
1807;Lu;Han Jui;TPE;Taiwan;F;2305
1808;Nagy;Krisztian;HUN;TuS Makkabi Frankfurt;M;2304
1809;Merzlikin;Taras;RUS;Sportverein Union Velbert 2011 e.V.;M;2304
1810;Huang;Yu-Chiao;TPE;SV DJK Kolbermoor;F;2304
1811;Kahn;Ivan;NED;DJK Franz-Sales-Haus Essen;M;2304
1812;Tan;Nicholas;SGP;Singapore;M;2304
1813;Wonglakhon;Phatsaraphon;THA;Thailand;F;2304
1814;Liu;Zihang;CHN;China;M;2304
1815;Shmyrev;Maxim;RUS;SC Buschhausen;M;2304
1816;He;Xianyao;USA;USA;M;2304
1817;Arpas;Samuel;SVK;1. FC Saarbr�cken-TT;M;2303
1818;Hazin;Jeremy;CAN;Canada;M;2303
1819;Otalvaro Garcia;Emanuel;COL;ASC Gr�nwettersbach;M;2303
1820;Baek;Juyeong;KOR;South Korea (Republic);F;2303
1821;Banas;Joshua;PHI;Philippines;M;2303
1822;Sawettabut;Suthasini;THA;Thailand;F;2302
1823;Mc Beath;David;GBR;TTC Lantenbach 1957 e.V.;M;2302
1824;Givone;Nolan;FRA;DJK Franz-Sales-Haus Essen;M;2302
1825;Chen;Chi-Shiuan;TPE;Taiwan;F;2302
1826;Jellouli;Milhane;FRA;France;M;2302
1827;Riniotis;Anastasios;GRE;TTF Illtal;M;2302
1828;Tayapitak;Wirakarn;THA;Thailand;F;2302
1829;Miyamoto;Haruki;JPN;TSG Kaiserslautern;M;2302
1830;Christ;Nico;GER;SB Versbach;M;2301
1831;Palusek;Samuel;SVK;Slovak Republic;M;2301
1832;Tauler;Norbert;ESP;TTC 1957 Lampertheim;M;2301
1833;Lai;Hongrui;CHN;China;M;2301
1834;Liu;Hsing-Yin;TPE;Taiwan;F;2300
1835;Hanazawa;Karin;JPN;Japan;F;2300
1836;Chang;Jui-Yang;TPE;Taiwan;M;2300
1837;Nguyen;Anh Tu;VIE;Vietnam;M;2300
1838;Wan;Yuan;GER;TTC 1946 Weinheim e.V.;F;2299
1839;Servaty;Michael;GER;Sportverein Union Velbert 2011 e.V.;M;2299
1840;Dodean;Adrian;ROU;Sportverein Union Velbert 2011 e.V.;M;2299
1841;Prokopcov;Dmitrij;CZE;TSG Kaiserslautern;M;2299
1842;Tan;Zhao Yun;SGP;Singapore;F;2299
1843;Lee;Chaeyoon;KOR;South Korea (Republic);F;2299
1844;Ho;Eli;NZL;New Zealand;M;2299
1845;Sakowicz;Mateusz;POL;Poland;M;2298
1846;Choi;Hojun;KOR;SV DJK Eggolsheim;M;2298
1847;Zhang;Mo;CAN;Canada;F;2297
1848;K�llberg;Christina;SWE;Sweden;F;2297
1849;Zyworonek;Patryk;POL;Poland;M;2297
1850;Gutierrez;Marc;ESP;TTC 1957 Lampertheim;M;2297
1851;Thanmathikom;Napat;THA;Austria;M;2297
1852;Vijitviriyagul;Kulapassr;THA;Thailand;F;2297
1853;Tripathi;Avani;IND;India;F;2297
1854;Jermplong;Sataporn;THA;Thailand;M;2297
1855;Chen;Ruei-Ling;TPE;Taiwan;F;2297
1856;Ban;Eunjung;KOR;South Korea (Republic);F;2297
1857;Milintasut;Rawi;THA;Thailand;F;2297
1858;Ghorpade;Yashaswini Deepak;IND;India;F;2296
1859;Habibi;Mohammad;IRI;TV Refrath;M;2296
1860;Martinko;Tomas;CZE;Czech Republic;M;2295
1861;Ly;Edward;CAN;Canada;M;2295
1862;Grela;Artur;POL;TSV Sch�ppenstedt;M;2295
1863;Choi;Haeeun;KOR;South Korea (Republic);F;2295
1864;Bae;Won;AUS;Australia;M;2295
1865;Lee;Eunyu;KOR;South Korea (Republic);F;2295
1866;Ser;Lin Qian;SGP;Singapore;F;2294
1867;Gilles;Sohan Joseph;FRA;France;M;2294
1868;Lee;Ellena;HKG;Hongkong;F;2294
1869;Jang;Minhyeok;KOR;South Korea (Republic);M;2294
1870;�cal;G�rkem;TUR;Turkey;M;2293
1871;Kolasa;Szymon;POL;Poland;M;2293
1872;Chu;Yi-Ching;TPE;TuS F�rstenfeldbruck;F;2293
1873;Matsushita;Taisei;JPN;TV 1895 e.V. Bad Rappenau;M;2293
1874;Zhou;Yufei;CHN;China;F;2293
1875;Antoine Michard;Maxime;FRA;France;M;2293
1876;Huang;Yi-Hua;TPE;Taiwan;F;2292
1877;Menon;Amoolya;USA;USA;F;2292
1878;Lee;Hong An;MAS;Malaysia;M;2291
1879;Kim;Seoyun;KOR;South Korea (Republic);F;2291
1880;Ha;Eunji;KOR;South Korea (Republic);F;2291
1881;Zaharia;Elena;ROU;Romania;F;2290
1882;Milovanov;Andrey;BLR;TTC SR Hohenstein-Ernstthal;M;2290
1883;Zhu;Chengzhu;HKG;Hongkong;F;2290
1884;Van Dessel;Mael;LUX;TTC indeland J�lich e.V.;M;2290
1885;Xiao;Baixin;CHN;China;M;2290
1886;Yamada;Sosuke;JPN;Japan;M;2290
1887;Wang;Amy;USA;USA;F;2289
1888;Shouman;Mohamed Adel Mohamed Hamed;EGY;SV Motor 1951 Falkensee;M;2289
1889;Shirokova;Eseniia;RUS;Russia;F;2289
1890;Kizuka;Haruto;JPN;TTC immoXone Bietigheim-Bissingen;M;2289
1891;Bujor;Dragos Alexandru;ROU;Romania;M;2288
1892;Naresh;Sid;USA;TG 1953 Langenselbold;M;2288
1893;Kim;Haneul;KOR;South Korea (Republic);F;2288
1894;Wang;Xinya;CHN;China;F;2288
1895;Walther;Gianluca;GER;1. FC K�ln 01/07 e.V.;M;2287
1896;Surjan;Sabina;SRB;ttc berlin eastside;F;2287
1897;Belik;Simon;CZE;TuS Makkabi Frankfurt;M;2287
1898;Ding;Yaping;GER;ttc berlin eastside;F;2287
1899;Schmid;Elia;SUI;TTC Fortuna Passau;M;2287
